model,reasoning_type,complexity,run,question_id,is_correct,score,tokens
gemini_3_flash_preview,weighted,3,3,q_374718,True,1.0,4410.0
gemini_3_flash_preview,weighted,3,3,q_787516,False,0.0,4960.0
gemini_3_flash_preview,weighted,3,3,q_402899,False,0.5,4610.0
gemini_3_flash_preview,weighted,3,3,q_220189,True,1.0,4953.0
gemini_3_flash_preview,weighted,3,3,q_219727,True,1.0,7545.0
gemini_3_flash_preview,weighted,3,3,q_832605,True,1.0,7702.0
gemini_3_flash_preview,weighted,1,1,q_816058,True,1.0,1030.0
gemini_3_flash_preview,weighted,1,1,q_133167,True,1.0,1098.0
gemini_3_flash_preview,weighted,1,1,q_713576,True,1.0,1157.0
gemini_3_flash_preview,weighted,1,1,q_660959,True,1.0,1209.0
gemini_3_flash_preview,weighted,1,2,q_940931,True,1.0,766.0
gemini_3_flash_preview,weighted,1,2,q_225277,True,1.0,812.0
gemini_3_flash_preview,weighted,1,2,q_678269,True,1.0,989.0
gemini_3_flash_preview,weighted,1,2,q_464951,True,1.0,1156.0
gemini_3_flash_preview,weighted,1,2,q_706270,True,1.0,1147.0
gemini_3_flash_preview,weighted,1,2,q_249018,True,1.0,1212.0
gemini_3_flash_preview,weighted,1,2,q_154957,True,1.0,1236.0
gemini_3_flash_preview,weighted,1,3,q_688231,True,1.0,807.0
gemini_3_flash_preview,weighted,1,3,q_791935,True,1.0,1103.0
gemini_3_flash_preview,weighted,1,3,q_129000,True,1.0,1103.0
gemini_3_flash_preview,weighted,1,3,q_898257,True,1.0,1120.0
gemini_3_flash_preview,weighted,1,3,q_533661,True,1.0,1204.0
gemini_3_flash_preview,weighted,4,1,q_219923,True,1.0,5598.0
gemini_3_flash_preview,weighted,4,1,q_247307,True,1.0,5613.0
gemini_3_flash_preview,weighted,4,1,q_195008,True,1.0,5622.0
gemini_3_flash_preview,weighted,4,1,q_164260,True,1.0,5680.0
gemini_3_flash_preview,weighted,4,1,q_516057,True,1.0,5665.0
gemini_3_flash_preview,weighted,4,1,q_935250,True,1.0,6058.0
gemini_3_flash_preview,weighted,4,1,q_169355,True,1.0,6189.0
gemini_3_flash_preview,weighted,4,1,q_816349,False,0.6,6936.0
gemini_3_flash_preview,weighted,4,1,q_199206,True,1.0,7245.0
gemini_3_flash_preview,weighted,4,1,q_596680,False,1.0,7024.0
gemini_3_flash_preview,weighted,4,2,q_258796,True,1.0,8592.0
gemini_3_flash_preview,weighted,4,2,q_136155,True,1.0,8574.0
gemini_3_flash_preview,weighted,4,2,q_983936,True,1.0,8571.0
gemini_3_flash_preview,weighted,4,2,q_329987,True,1.0,9060.0
gemini_3_flash_preview,weighted,4,2,q_547481,True,1.0,8793.0
gemini_3_flash_preview,weighted,4,2,q_596270,False,0.6,9747.0
gemini_3_flash_preview,weighted,4,2,q_270515,True,1.0,9811.0
gemini_3_flash_preview,weighted,4,2,q_297507,False,0.0,9827.0
gemini_3_flash_preview,weighted,4,2,q_918124,True,1.0,10572.0
gemini_3_flash_preview,weighted,4,2,q_540959,False,0.0,12989.0
gemini_3_flash_preview,weighted,4,3,q_137161,True,1.0,5993.0
gemini_3_flash_preview,weighted,4,3,q_128033,True,1.0,5998.0
gemini_3_flash_preview,weighted,4,3,q_347471,True,1.0,6010.0
gemini_3_flash_preview,weighted,4,3,q_922727,True,1.0,5998.0
gemini_3_flash_preview,weighted,4,3,q_892733,True,1.0,6027.0
gemini_3_flash_preview,weighted,4,3,q_988888,False,0.0,6408.0
gemini_3_flash_preview,weighted,4,3,q_136965,True,1.0,6741.0
gemini_3_flash_preview,weighted,4,3,q_408296,False,0.0,7709.0
gemini_3_flash_preview,weighted,4,3,q_352595,False,0.0,8717.0
gemini_3_flash_preview,weighted,4,3,q_796298,False,0.7,9334.0
gemini_3_flash_preview,conflicting,2,1,q_898079,True,1.0,1471.0
gemini_3_flash_preview,conflicting,2,1,q_882346,True,1.0,1662.0
gemini_3_flash_preview,conflicting,2,1,q_886852,True,1.0,1708.0
gemini_3_flash_preview,conflicting,2,1,q_477375,True,1.0,1730.0
gemini_3_flash_preview,conflicting,2,1,q_540576,True,1.0,1707.0
gemini_3_flash_preview,conflicting,2,1,q_155096,True,1.0,1776.0
gemini_3_flash_preview,conflicting,2,1,q_796482,True,1.0,1769.0
gemini_3_flash_preview,conflicting,2,1,q_421190,False,0.0,1824.0
gemini_3_flash_preview,conflicting,2,1,q_889237,True,1.0,1833.0
gemini_3_flash_preview,conflicting,2,1,q_958792,True,1.0,1861.0
gemini_3_flash_preview,conflicting,2,2,q_725868,True,1.0,1555.0
gemini_3_flash_preview,conflicting,2,2,q_264795,True,1.0,1726.0
gemini_3_flash_preview,conflicting,2,2,q_467679,True,1.0,1776.0
gemini_3_flash_preview,conflicting,2,2,q_800533,False,0.0,1769.0
gemini_3_flash_preview,conflicting,2,2,q_640334,True,1.0,1799.0
gemini_3_flash_preview,conflicting,2,2,q_248231,True,1.0,1832.0
gemini_3_flash_preview,conflicting,2,2,q_394127,True,1.0,1765.0
gemini_3_flash_preview,conflicting,2,2,q_834874,True,1.0,1887.0
gemini_3_flash_preview,conflicting,2,2,q_439854,True,1.0,1915.0
gemini_3_flash_preview,conflicting,2,2,q_662192,True,1.0,1891.0
gemini_3_flash_preview,conflicting,2,3,q_459027,True,1.0,1676.0
gemini_3_flash_preview,conflicting,2,3,q_954064,True,1.0,1631.0
gemini_3_flash_preview,conflicting,2,3,q_887730,True,1.0,1702.0
gemini_3_flash_preview,conflicting,2,3,q_271826,True,1.0,1691.0
gemini_3_flash_preview,conflicting,2,3,q_658473,True,1.0,1655.0
gemini_3_flash_preview,conflicting,2,3,q_671748,True,1.0,1705.0
gemini_3_flash_preview,conflicting,2,3,q_942650,True,1.0,1753.0
gemini_3_flash_preview,conflicting,2,3,q_282933,True,1.0,1723.0
gemini_3_flash_preview,conflicting,2,3,q_794697,True,1.0,1856.0
gemini_3_flash_preview,conflicting,2,3,q_664111,True,1.0,1771.0
gemini_3_flash_preview,conflicting,3,1,q_279628,True,1.0,2314.0
gemini_3_flash_preview,conflicting,3,1,q_846391,True,1.0,2380.0
gemini_3_flash_preview,conflicting,3,1,q_839143,True,1.0,2188.0
gemini_3_flash_preview,conflicting,3,1,q_667636,True,1.0,2335.0
gemini_3_flash_preview,conflicting,3,1,q_916867,True,1.0,2668.0
gemini_3_flash_preview,conflicting,3,1,q_157869,True,1.0,2727.0
gemini_3_flash_preview,conflicting,3,1,q_532864,True,1.0,2758.0
gemini_3_flash_preview,conflicting,3,1,q_277988,True,1.0,2951.0
gemini_3_flash_preview,conflicting,3,1,q_445554,True,1.0,2981.0
gemini_3_flash_preview,conflicting,3,1,q_354017,True,1.0,3316.0
gemini_3_flash_preview,conflicting,3,2,q_653902,True,1.0,2595.0
gemini_3_flash_preview,conflicting,3,2,q_946374,True,1.0,2605.0
gemini_3_flash_preview,conflicting,3,2,q_991823,True,1.0,2645.0
gemini_3_flash_preview,conflicting,3,2,q_276255,True,1.0,2683.0
gemini_3_flash_preview,conflicting,3,2,q_118146,True,1.0,2830.0
gemini_3_flash_preview,conflicting,3,2,q_667304,False,0.0,2869.0
gemini_3_flash_preview,conflicting,3,2,q_994981,True,1.0,2828.0
gemini_3_flash_preview,conflicting,3,2,q_965853,True,1.0,2881.0
gemini_3_flash_preview,conflicting,3,2,q_164280,True,1.0,2861.0
gemini_3_flash_preview,conflicting,3,2,q_660859,False,0.0,2914.0
gemini_3_flash_preview,conflicting,3,3,q_272455,True,1.0,2315.0
gemini_3_flash_preview,conflicting,3,3,q_410320,True,1.0,2156.0
gemini_3_flash_preview,conflicting,3,3,q_229794,True,1.0,2320.0
gemini_3_flash_preview,conflicting,3,3,q_201497,True,1.0,2214.0
gemini_3_flash_preview,conflicting,3,3,q_294507,True,1.0,2645.0
gemini_3_flash_preview,conflicting,3,3,q_727217,True,1.0,2635.0
gemini_3_flash_preview,conflicting,3,3,q_153735,True,1.0,2626.0
gemini_3_flash_preview,conflicting,3,3,q_532702,True,1.0,2742.0
gemini_3_flash_preview,conflicting,3,3,q_416863,True,1.0,2995.0
gemini_3_flash_preview,conflicting,3,3,q_149945,False,0.0,3179.0
gemini_3_flash_preview,conflicting,1,1,q_146868,True,1.0,1376.0
gemini_3_flash_preview,conflicting,1,1,q_525845,True,1.0,1395.0
gemini_3_flash_preview,conflicting,1,1,q_665549,True,1.0,1538.0
gemini_3_flash_preview,conflicting,1,1,q_127936,True,1.0,1555.0
gemini_3_flash_preview,conflicting,1,1,q_372812,True,1.0,1649.0
gemini_3_flash_preview,conflicting,1,1,q_920055,True,1.0,1643.0
gemini_3_flash_preview,conflicting,1,1,q_836946,True,1.0,1656.0
gemini_3_flash_preview,conflicting,1,1,q_532309,True,1.0,1658.0
gemini_3_flash_preview,conflicting,1,1,q_223415,True,1.0,1747.0
gemini_3_flash_preview,conflicting,1,1,q_161940,False,0.0,1787.0
gemini_3_flash_preview,conflicting,1,2,q_245002,True,1.0,1354.0
gemini_3_flash_preview,conflicting,1,2,q_350021,True,1.0,1406.0
gemini_3_flash_preview,conflicting,1,2,q_940328,True,1.0,1392.0
gemini_3_flash_preview,conflicting,1,2,q_329093,True,1.0,1446.0
gemini_3_flash_preview,conflicting,1,2,q_721715,True,1.0,1492.0
gemini_3_flash_preview,conflicting,1,2,q_953208,True,1.0,1457.0
gemini_3_flash_preview,conflicting,1,2,q_942955,True,1.0,1463.0
gemini_3_flash_preview,conflicting,1,2,q_731920,True,1.0,1532.0
gemini_3_flash_preview,conflicting,1,2,q_925167,True,1.0,1634.0
gemini_3_flash_preview,conflicting,1,2,q_368892,True,1.0,1527.0
gemini_3_flash_preview,conflicting,1,3,q_262964,True,1.0,1516.0
gemini_3_flash_preview,conflicting,1,3,q_268990,True,1.0,1490.0
gemini_3_flash_preview,conflicting,1,3,q_289394,True,1.0,1396.0
gemini_3_flash_preview,conflicting,1,3,q_863441,True,1.0,1539.0
gemini_3_flash_preview,conflicting,1,3,q_467762,True,1.0,1605.0
gemini_3_flash_preview,conflicting,1,3,q_197624,True,1.0,1649.0
gemini_3_flash_preview,conflicting,1,3,q_994684,True,1.0,1482.0
gemini_3_flash_preview,conflicting,1,3,q_688137,True,1.0,1567.0
gemini_3_flash_preview,conflicting,1,3,q_241313,True,1.0,1565.0
gemini_3_flash_preview,conflicting,1,3,q_962684,True,1.0,1677.0
gemini_3_flash_preview,conflicting,4,1,q_824339,True,1.0,3831.0
gemini_3_flash_preview,conflicting,4,1,q_801489,True,1.0,4058.0
gemini_3_flash_preview,conflicting,4,1,q_122222,True,1.0,4486.0
gemini_3_flash_preview,conflicting,4,1,q_584767,True,1.0,4706.0
gemini_3_flash_preview,conflicting,4,1,q_160988,True,1.0,4684.0
gemini_3_flash_preview,conflicting,4,1,q_508581,True,1.0,4787.0
gemini_3_flash_preview,conflicting,4,1,q_743721,True,1.0,4702.0
gemini_3_flash_preview,conflicting,4,1,q_121542,True,1.0,4869.0
gemini_3_flash_preview,conflicting,4,1,q_576428,True,1.0,4976.0
gemini_3_flash_preview,conflicting,4,1,q_854515,False,0.0,5009.0
gemini_3_flash_preview,conflicting,4,2,q_338545,True,1.0,4406.0
gemini_3_flash_preview,conflicting,4,2,q_583104,False,0.0,4560.0
gemini_3_flash_preview,conflicting,4,2,q_748584,True,1.0,4844.0
gemini_3_flash_preview,conflicting,4,2,q_528408,False,0.0,4898.0
gemini_3_flash_preview,conflicting,4,2,q_183386,True,1.0,4930.0
gemini_3_flash_preview,conflicting,4,2,q_615458,True,1.0,5195.0
gemini_3_flash_preview,conflicting,4,2,q_235972,True,1.0,5150.0
gemini_3_flash_preview,conflicting,4,2,q_368500,True,1.0,5375.0
gemini_3_flash_preview,conflicting,4,2,q_418204,True,1.0,5212.0
gemini_3_flash_preview,conflicting,4,2,q_914815,True,1.0,5430.0
gemini_3_flash_preview,conflicting,4,3,q_802777,True,1.0,3950.0
gemini_3_flash_preview,conflicting,4,3,q_183171,True,1.0,3995.0
gemini_3_flash_preview,conflicting,4,3,q_723915,True,1.0,4203.0
gemini_3_flash_preview,conflicting,4,3,q_850359,True,1.0,4047.0
gemini_3_flash_preview,conflicting,4,3,q_883159,True,1.0,4169.0
gemini_3_flash_preview,conflicting,4,3,q_826096,True,1.0,4747.0
gemini_3_flash_preview,conflicting,4,3,q_100757,True,1.0,5195.0
gemini_3_flash_preview,conflicting,4,3,q_662973,True,1.0,5446.0
gemini_3_flash_preview,conflicting,4,3,q_534834,True,1.0,5576.0
gemini_3_flash_preview,conflicting,4,3,q_549637,True,1.0,5844.0
claude_sonnet_4_5_20250929,multihop,2,1,q_327208,True,1.0,2680.0
claude_sonnet_4_5_20250929,multihop,2,1,q_809401,True,1.0,2857.0
claude_sonnet_4_5_20250929,multihop,2,1,q_404139,False,0.0,2835.0
claude_sonnet_4_5_20250929,multihop,2,1,q_986362,True,1.0,2914.0
claude_sonnet_4_5_20250929,multihop,2,1,q_782242,True,1.0,2939.0
claude_sonnet_4_5_20250929,multihop,2,1,q_378073,True,1.0,2934.0
claude_sonnet_4_5_20250929,multihop,2,1,q_648931,True,1.0,2997.0
claude_sonnet_4_5_20250929,multihop,2,1,q_921620,True,1.0,3162.0
claude_sonnet_4_5_20250929,multihop,2,1,q_942912,True,1.0,3105.0
claude_sonnet_4_5_20250929,multihop,2,1,q_619868,True,1.0,3397.0
claude_sonnet_4_5_20250929,multihop,2,2,q_823798,True,1.0,1419.0
claude_sonnet_4_5_20250929,multihop,2,2,q_352253,True,1.0,1592.0
claude_sonnet_4_5_20250929,multihop,2,2,q_899577,True,1.0,1600.0
claude_sonnet_4_5_20250929,multihop,2,2,q_822987,True,1.0,1634.0
claude_sonnet_4_5_20250929,multihop,2,2,q_332261,True,1.0,1617.0
claude_sonnet_4_5_20250929,multihop,2,2,q_468744,True,1.0,1711.0
claude_sonnet_4_5_20250929,multihop,2,2,q_474168,True,1.0,1649.0
claude_sonnet_4_5_20250929,multihop,2,2,q_845797,True,1.0,1675.0
claude_sonnet_4_5_20250929,multihop,2,2,q_264873,True,1.0,1686.0
claude_sonnet_4_5_20250929,multihop,2,2,q_165693,True,1.0,1771.0
claude_sonnet_4_5_20250929,multihop,2,3,q_422113,True,1.0,2973.0
claude_sonnet_4_5_20250929,multihop,2,3,q_154389,True,1.0,2959.0
claude_sonnet_4_5_20250929,multihop,2,3,q_702979,True,1.0,3064.0
claude_sonnet_4_5_20250929,multihop,2,3,q_476218,True,1.0,3089.0
claude_sonnet_4_5_20250929,multihop,2,3,q_311817,True,1.0,3071.0
claude_sonnet_4_5_20250929,multihop,2,3,q_276905,True,1.0,3157.0
claude_sonnet_4_5_20250929,multihop,2,3,q_691332,True,1.0,3205.0
claude_sonnet_4_5_20250929,multihop,2,3,q_668322,True,1.0,3193.0
claude_sonnet_4_5_20250929,multihop,2,3,q_456014,False,0.0,3220.0
claude_sonnet_4_5_20250929,multihop,2,3,q_273960,True,1.0,3478.0
claude_sonnet_4_5_20250929,multihop,3,1,q_110447,True,1.0,11799.0
claude_sonnet_4_5_20250929,multihop,3,1,q_696500,True,1.0,11835.0
claude_sonnet_4_5_20250929,multihop,3,1,q_949179,True,1.0,11672.0
claude_sonnet_4_5_20250929,multihop,3,1,q_718331,True,1.0,11636.0
claude_sonnet_4_5_20250929,multihop,3,1,q_970394,True,1.0,11666.0
claude_sonnet_4_5_20250929,multihop,3,1,q_656389,True,1.0,11849.0
claude_sonnet_4_5_20250929,multihop,3,1,q_928183,True,1.0,12021.0
claude_sonnet_4_5_20250929,multihop,3,1,q_949742,False,0.0,12090.0
claude_sonnet_4_5_20250929,multihop,3,1,q_711435,True,1.0,12195.0
claude_sonnet_4_5_20250929,multihop,3,1,q_171433,True,1.0,12408.0
claude_sonnet_4_5_20250929,multihop,3,2,q_705550,True,1.0,10169.0
claude_sonnet_4_5_20250929,multihop,3,2,q_407914,True,1.0,10267.0
claude_sonnet_4_5_20250929,multihop,3,2,q_136638,True,1.0,10287.0
claude_sonnet_4_5_20250929,multihop,3,2,q_620975,True,1.0,10241.0
claude_sonnet_4_5_20250929,multihop,3,2,q_656667,True,1.0,10352.0
claude_sonnet_4_5_20250929,multihop,3,2,q_645447,True,1.0,10732.0
claude_sonnet_4_5_20250929,multihop,3,2,q_236270,False,0.0,10644.0
claude_sonnet_4_5_20250929,multihop,3,2,q_772039,True,1.0,10548.0
claude_sonnet_4_5_20250929,multihop,3,2,q_356683,True,1.0,10726.0
claude_sonnet_4_5_20250929,multihop,3,2,q_238241,False,0.0,11075.0
claude_sonnet_4_5_20250929,multihop,3,3,q_232217,True,1.0,8750.0
claude_sonnet_4_5_20250929,multihop,3,3,q_247843,True,1.0,8707.0
claude_sonnet_4_5_20250929,multihop,3,3,q_145687,True,1.0,8747.0
claude_sonnet_4_5_20250929,multihop,3,3,q_987193,True,1.0,8749.0
claude_sonnet_4_5_20250929,multihop,3,3,q_151997,True,1.0,8857.0
claude_sonnet_4_5_20250929,multihop,3,3,q_142070,True,1.0,8825.0
claude_sonnet_4_5_20250929,multihop,3,3,q_147200,True,1.0,8850.0
claude_sonnet_4_5_20250929,multihop,3,3,q_225196,True,1.0,9035.0
claude_sonnet_4_5_20250929,multihop,3,3,q_761818,True,1.0,9213.0
claude_sonnet_4_5_20250929,multihop,3,3,q_847630,False,0.0,9171.0
claude_sonnet_4_5_20250929,multihop,1,1,q_167167,True,1.0,824.0
claude_sonnet_4_5_20250929,multihop,1,1,q_564488,True,1.0,1016.0
claude_sonnet_4_5_20250929,multihop,1,1,q_383626,True,1.0,1143.0
claude_sonnet_4_5_20250929,multihop,1,2,q_234862,True,1.0,1162.0
claude_sonnet_4_5_20250929,multihop,1,2,q_323749,True,1.0,1103.0
claude_sonnet_4_5_20250929,multihop,1,2,q_528251,True,1.0,1195.0
claude_sonnet_4_5_20250929,multihop,1,3,q_680902,True,1.0,1091.0
claude_sonnet_4_5_20250929,multihop,1,3,q_730503,True,1.0,1152.0
claude_sonnet_4_5_20250929,multihop,1,3,q_253883,True,1.0,1138.0
claude_sonnet_4_5_20250929,multihop,1,3,q_475291,True,1.0,1184.0
claude_sonnet_4_5_20250929,multihop,1,3,q_683282,True,1.0,1227.0
claude_sonnet_4_5_20250929,multihop,1,3,q_803302,True,1.0,1258.0
claude_sonnet_4_5_20250929,multihop,1,3,q_686839,True,1.0,1260.0
claude_sonnet_4_5_20250929,multihop,1,3,q_274616,True,1.0,1266.0
claude_sonnet_4_5_20250929,multihop,1,3,q_292391,True,1.0,1207.0
claude_sonnet_4_5_20250929,multihop,1,3,q_893805,True,1.0,1370.0
claude_sonnet_4_5_20250929,multihop,4,1,q_241793,True,1.0,31307.0
claude_sonnet_4_5_20250929,multihop,4,1,q_932696,True,1.0,31501.0
claude_sonnet_4_5_20250929,multihop,4,1,q_786396,True,1.0,31721.0
claude_sonnet_4_5_20250929,multihop,4,1,q_117572,True,1.0,31625.0
claude_sonnet_4_5_20250929,multihop,4,1,q_626920,True,1.0,33378.0
claude_sonnet_4_5_20250929,multihop,4,1,q_644645,False,0.0,32649.0
claude_sonnet_4_5_20250929,multihop,4,1,q_941497,True,1.0,33980.0
claude_sonnet_4_5_20250929,multihop,4,1,q_670884,True,1.0,33734.0
claude_sonnet_4_5_20250929,multihop,4,1,q_780685,True,1.0,34082.0
claude_sonnet_4_5_20250929,multihop,4,1,q_503690,True,1.0,34569.0
claude_sonnet_4_5_20250929,multihop,4,2,q_439336,False,0.0,20252.0
claude_sonnet_4_5_20250929,multihop,4,2,q_386560,True,1.0,20308.0
claude_sonnet_4_5_20250929,multihop,4,2,q_721809,True,1.0,20372.0
claude_sonnet_4_5_20250929,multihop,4,2,q_638331,True,1.0,20448.0
claude_sonnet_4_5_20250929,multihop,4,2,q_713951,True,1.0,20420.0
claude_sonnet_4_5_20250929,multihop,4,2,q_454279,True,1.0,20392.0
claude_sonnet_4_5_20250929,multihop,4,2,q_450525,True,1.0,20763.0
claude_sonnet_4_5_20250929,multihop,4,2,q_941258,True,1.0,20794.0
claude_sonnet_4_5_20250929,multihop,4,2,q_243014,True,1.0,20948.0
claude_sonnet_4_5_20250929,multihop,4,2,q_963388,True,1.0,21025.0
claude_sonnet_4_5_20250929,multihop,4,3,q_608862,True,1.0,35492.0
claude_sonnet_4_5_20250929,multihop,4,3,q_144829,False,0.0,35541.0
claude_sonnet_4_5_20250929,multihop,4,3,q_100612,True,1.0,35551.0
claude_sonnet_4_5_20250929,multihop,4,3,q_637950,True,1.0,35645.0
claude_sonnet_4_5_20250929,multihop,4,3,q_273439,True,1.0,35550.0
claude_sonnet_4_5_20250929,multihop,4,3,q_778850,True,1.0,35638.0
claude_sonnet_4_5_20250929,multihop,4,3,q_525142,True,1.0,35878.0
claude_sonnet_4_5_20250929,multihop,4,3,q_726917,True,1.0,35871.0
claude_sonnet_4_5_20250929,multihop,4,3,q_885910,True,1.0,35897.0
claude_sonnet_4_5_20250929,multihop,4,3,q_982362,True,1.0,36944.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_322710,True,1.0,1019.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_184621,True,1.0,1001.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_901266,True,1.0,1011.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_712590,True,1.0,998.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_705693,True,1.0,1035.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_770896,True,1.0,1046.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_664453,True,1.0,1169.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_275237,True,1.0,1102.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_390877,True,1.0,1075.0
claude_sonnet_4_5_20250929,hierarchical,2,1,q_904893,True,1.0,1183.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_531167,True,1.0,750.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_993314,True,1.0,785.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_871434,True,1.0,820.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_274008,True,1.0,802.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_700008,True,1.0,829.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_642240,True,1.0,752.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_316392,True,1.0,843.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_478914,True,1.0,809.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_757781,True,1.0,937.0
claude_sonnet_4_5_20250929,hierarchical,2,2,q_429016,True,1.0,966.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_485687,True,1.0,786.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_730919,True,1.0,845.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_190862,True,1.0,836.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_585598,True,1.0,846.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_544245,True,1.0,798.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_994582,True,1.0,881.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_514106,True,1.0,959.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_588605,True,1.0,957.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_396279,True,1.0,908.0
claude_sonnet_4_5_20250929,hierarchical,2,3,q_884440,True,1.0,1025.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_940613,True,1.0,1158.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_470401,True,1.0,1155.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_525098,True,1.0,1211.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_542854,True,1.0,1166.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_625450,True,1.0,1210.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_666755,True,1.0,1305.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_208020,True,1.0,1317.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_405713,True,1.0,1355.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_719006,True,1.0,1367.0
claude_sonnet_4_5_20250929,hierarchical,3,1,q_797357,True,1.0,1233.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_502913,True,1.0,1087.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_696255,True,1.0,1087.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_437762,True,1.0,1146.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_724762,True,1.0,1075.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_133184,True,1.0,1080.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_563799,True,1.0,1132.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_186882,True,1.0,1125.0
claude_sonnet_4_5_20250929,hierarchical,3,2,q_858963,True,1.0,1169.0
